2110,3364,1997,2,3.0,0,0,0,0,0,0,0,0,0,3.0
2110,336A,1997,2,9.5,0,0,0,0,0,0,0,0,0,9.5
2110,336B,1997,2,1.7,0,0,0,0,0,0,0,0,0,1.7
2110,3370,1997,2,4.9,0,0,0,0,0,0,0,0,0,4.9
2110,3391,1997,2,0.7,0,0,0,0,0,0,0,0,0,0.7
2110,3399,1997,2,2.3,0,0,0,0,0,0,0,0,0,2.3
2110,4860,1997,2,2009.3,0,0,0.1,0,0,1.5,478.1,1.5,0,2490.5
2110,4A00,1997,2,0.2,0,0,0,0,0,0,0,0,0,0.2
2110,F030,1997,2,-19.2,0,0.1,0.1,-0.1,0,0.9,-3.5,0.7,0,-21.0
2110,F040,1997,2,1417.6,0,0.6,3.7,0.6,0,39.9,44.6,38.7,0,1545.7
2110,F050,1997,2,-64465.4,0,0,0,0,0,0,0,0,0,-64465.4
2110,F07C,1997,2,-403.0,0,0,0,0,0,0,0,0,0,-403.0
2110,S001,1997,2,5.8,0,0,0,0,0,0,2.6,0,0,8.4
2110,S002,1997,2,2689.3,0,0,0,0,0,0,1221.1,0,0,3910.4
2121,1120,1997,2,56.5,0,21.7,2.1,2.1,0,0,0,1.7,0,84.1
2121,1130,1997,2,0.7,0,0.2,0,0,0,0,0,0,0,0.9
2121,2121,1997,2,1948.4,0,727.2,75.2,71.2,0,0,0,59.3,0,2881.3
2121,2122,1997,2,4.0,0,1.5,0.2,0.2,0,0,0,0.1,0,6.0
2121,2123,1997,2,39.5,0,15.2,1.6,1.6,0,0,0,1.1,0,59.0
2121,2211,1997,2,15097.8,0,5786.6,566.3,569.3,0,0,0,466.6,0,22486.6
2121,3110,1997,2,95.7,0,36.6,3.4,3.4,0,0,0,2.3,0,141.4
2121,3121,1997,2,12.5,0,4.8,0.4,0.4,0,0,0,0.3,0,18.4
2121,3122,1997,2,12.3,0,4.8,0.5,0.5,0,0,0,0.4,0,18.5
2121,3130,1997,2,22.8,0,8.6,0.7,0.7,0,0,0,0.4,0,33.2
2121,3140,1997,2,1.9,0,0.7,0,0,0,0,0,0,0,2.6
2121,3150,1997,2,2.4,0,1.0,0.1,0.1,0,0,0,0,0,3.6
2121,3210,1997,2,1.8,0,0.5,0,0,0,0,0,0,0,2.3
2121,3221,1997,2,234.4,0,90,8.8,8.9,0,0,0,7.1,0,349.2
2121,3222,1997,2,25.2,0,9.8,0.8,0.8,0,0,0,0.7,0,37.3
2121,3240,1997,2,7.3,0,2.8,0.2,0.2,0,0,0,0.2,0,10.7
2121,3251,1997,2,52.4,0,20.1,2.0,2.0,0,0,0,1.6,0,78.1
2121,3252,1997,2,16.4,0,6.4,0.7,0.7,0,0,0,0.5,0,24.7
2121,3253,1997,2,6.6,0,2.5,0.2,0.2,0,0,0,0.1,0,9.6
2121,3254,1997,2,3.8,0,1.4,0.1,0.1,0,0,0,0.1,0,5.5
2121,3255,1997,2,1.0,0,0.4,0,0,0,0,0,0,0,1.4
2121,3256,1997,2,2.4,0,0.8,0,0,0,0,0,0,0,3.2
2121,3259,1997,2,3.0,0,1.0,0.1,0.1,0,0,0,0,0,4.2
2121,3260,1997,2,4.1,0,1.4,0,0,0,0,0,0,0,5.5
2121,3270,1997,2,238.7,0,91.3,9.1,9.1,0,0,0,7.0,0,355.2
2121,3315,1997,2,33.1,0,12.5,1.3,1.3,0,0,0,0.8,0,49.0
2121,331A,1997,2,1802.9,0,689.5,67.6,67.6,0,0,0,55.2,0,2682.8
2121,331B,1997,2,72.5,0,27.9,2.6,2.6,0,0,0,2.1,0,107.7
2121,3321,1997,2,0.4,0,0.2,0,0,0,0,0,0,0,0.6
2121,3322,1997,2,0.1,0,0,0,0,0,0,0,0,0,0.1
2121,3323,1997,2,0.5,0,0.2,0,0,0,0,0,0,0,0.7
2121,3324,1997,2,0.4,0,0.1,0,0,0,0,0,0,0,0.5
2121,332B,1997,2,1.7,0,0.5,0,0,0,0,0,0,0,2.2
2121,3331,1997,2,1.1,0,0.2,0,0,0,0,0,0,0,1.3
2121,3332,1997,2,0.6,0,0.1,0,0,0,0,0,0,0,0.7
2121,3333,1997,2,0.3,0,0.1,0,0,0,0,0,0,0,0.4
2121,3334,1997,2,0.6,0,0.1,0,0,0,0,0,0,0,0.7
2121,3335,1997,2,0.6,0,0.2,0,0,0,0,0,0,0,0.8
2121,3336,1997,2,0.5,0,0.2,0,0,0,0,0,0,0,0.7
2121,3339,1997,2,1.0,0,0.3,0,0,0,0,0,0,0,1.3
2121,3351,1997,2,0.3,0,0.1,0,0,0,0,0,0,0,0.4
2121,3352,1997,2,0.5,0,0,0,0,0,0,0,0,0,0.5
2121,3353,1997,2,0.5,0,0.1,0,0,0,0,0,0,0,0.6
2121,3359,1997,2,0.8,0,0.3,0,0,0,0,0,0,0,1.1
2121,3361,1997,2,3.7,0,1.4,0.1,0.1,0,0,0,0.1,0,5.4
2121,3364,1997,2,2.3,0,0.8,0,0,0,0,0,0,0,3.1
2121,336A,1997,2,6.7,0,2.7,0.1,0.1,0,0,0,0,0,9.6
2121,336B,1997,2,1.2,0,0.5,0,0,0,0,0,0,0,1.7
2121,3370,1997,2,2.4,0,1.0,0,0,0,0,0,0,0,3.4
2121,4200,1997,2,0.5,0,0.1,0,0,0,0,0,0,0,0.6
2121,4830,1997,2,3.8,0,1.5,0.1,0.1,0,0,0,0.1,0,5.6
2121,48A0,1997,2,0.5,0,0.2,0,0,0,0,0,0,0,0.7
2121,4A00,1997,2,1.9,0,0.7,0.1,0.1,0,0,0,0,0,2.8
2121,52A0,1997,2,0.6,0,0.2,0,0,0,0,0,0,0,0.8
2121,5310,1997,2,12.5,0,4.8,0.5,0.5,0,0,0,0.4,0,18.7
2121,6220,1997,2,0.1,0,0,0,0,0,0,0,0,0,0.1
2121,7130,1997,2,0.1,0,0,0,0,0,0,0,0,0,0.1
2121,7210,1997,2,0.1,0,0.1,0,0,0,0,0,0,0,0.2
2121,7220,1997,2,11.1,0,4.1,0.4,0.4,0,0,0,0,0,16.0
2121,813B,1997,2,0.1,0,0,0,0,0,0,0,0,0,0.1
2121,F010,1997,2,56.9,0,21.2,2.2,2.1,0,0,0,1.7,65.7,149.8
2121,F030,1997,2,96.3,0,11.9,1.0,1.1,0,0,0,1.0,0,111.3
2121,F040,1997,2,2287.6,0,868.2,86.8,85.0,0,0,0,70,0,3397.6
2121,F050,1997,2,-304.9,0,0,0,0,0,0,0,0,0,-304.9
2121,F07C,1997,2,33.1,0,12.7,1.2,1.2,0,0,0,1.0,0,49.2
2121,F08C,1997,2,29.6,0,7.0,1.9,0.7,0,0,0,0.9,0,40.1
2121,F09C,1997,2,21.8,0,5.3,1.2,0.4,0,0,0,0.6,0,29.3
2121,S002,1997,2,1214.0,0,465.2,45.4,45.6,0,0,0,37.2,0,1807.4
2122,2122,1997,2,991.9,0,7.4,0,1.7,0,0,0,6.0,0,1007.0
2122,3240,1997,2,32.1,0,2.7,0,0.5,0,0,0,0.3,0,35.6
2122,3251,1997,2,1072.8,0,42.7,1.7,9.0,0,0,0,4.6,0,1130.8
2122,3253,1997,2,26.0,0,2.2,0,0.4,0,0,0,0.3,0,28.9
